game_id,genre_id
4851,9
4851,12
4851,31
4851,32
3752,9
3752,33
83728,5
309862,13
309862,15
309862,32
15862,2
15862,9
15862,31
138766,10
138766,13
138766,14
18157,31
18157,32
6516,9
6516,12
6516,31
141547,5
141547,25
141547,31
13171,2
13171,12
13171,31
13171,32
13171,34
27744,13
27744,32
19553,5
19553,8
19553,10
19553,33
943,10
943,14
234702,12
234702,31
234702,34
201644,8
201644,26
201644,31
2060,12
2060,13
2060,14
2060,25
2060,31
52200,10
52200,13
52200,14
52200,33
188574,12
279526,5
1582,8
1582,31
135994,12
135994,31
87683,8
87683,31
9608,12
9608,13
9608,15
9608,24
9608,31
4169,12
4169,24
4169,31
504,12
504,13
504,15
504,25
504,31
523,5
523,8
523,31
4999,12
4999,31
10592,15
10592,31
10592,33
5571,11
5571,12
5571,15
204623,9
204623,12
204623,31
16003,2
16003,9
16003,31
27771,12
27771,13
27771,25
27771,31
27771,32
151665,5
151665,12
151665,25
151665,31
151665,32
2186,13
2186,14
26855,8
26855,31
26855,32
4652,13
4652,14
2652,5
2652,31
3263,10
3263,31
24281,4
274920,13
274920,15
274920,32
13905,12
13140,13
13140,15
8864,12
8864,15
8864,16
8864,31
8864,32
7325,5
7325,9
7325,31
5638,12
5638,16
5638,31
29667,10
29667,13
29667,31
29667,32
152297,13
1274,13
1274,15
778,13
778,14
492,5
7387,14
3036,5
14902,8
14902,31
26778,8
26778,25
26778,31
4220,5
4220,13
4220,31
1198,8
5054,13
5054,14
96437,5
96437,12
96437,31
4121,4
4121,33
37030,9
37030,12
37030,31
1584,8
1584,31
261085,5
145937,31
145937,32
11118,5
11118,12
11118,31
1792,5
1792,8
1792,9
11635,12
11635,25
2835,8
2835,9
2193,9
2193,35
3008,8
3008,10
3008,26
3008,31
3942,31
8682,2
8682,9
8682,31
314238,5
314238,13
314238,31
1121,5
1121,31
46248,4
46248,25
131843,12
131843,13
131843,31
38967,13
38967,32
38967,33
158981,12
158981,31
362,12
362,15
362,16
115843,2
115843,9
115843,13
115843,32
16585,12
16585,31
296843,8
296843,25
296843,31
210395,2
210395,12
210395,31
210395,32
210395,34
3698,11
3698,15
16992,8
16992,9
16992,13
16992,31
16992,32
187506,8
187506,13
187506,31
187506,32
203259,12
203259,15
203259,16
203259,31
2585,13
2585,14
5637,12
5637,16
5637,31
58597,31
58597,33
7122,25
7122,31
200611,24
200611,32
200611,33
49379,15
49379,16
49379,35
11186,5
113598,5
113598,31
217,8
217,12
1533,8
1533,31
118473,9
118473,13
118473,31
118473,32
916,2
916,31
211243,5
908,5
908,13
908,24
7901,8
19762,8
19576,8
19576,12
19576,25
19576,31
122312,5
122312,31
205201,12
3244,7
21231,4
21231,25
21231,31
2626,10
121531,2
121531,9
121531,12
121531,31
121531,32
8312,12
8312,25
144873,31
103221,7
103221,9
11452,12
454,8
454,9
454,15
28187,13
28187,14
13912,5
13912,12
13912,24
119403,8
119403,31
119403,32
119403,33
72,8
72,9
72,31
7968,10
7968,14
2715,10
7710,5
7710,12
7710,13
7710,15
7710,31
275072,2
275072,9
275072,31
275072,32
7574,14
5057,13
5057,14
5057,15
2134,5
2134,25
172023,5
172023,31
172023,32
112875,12
112875,25
112875,31
11604,5
1120,5
1120,8
1678,9
1678,12
20450,9
20450,31
3782,8
3782,25
3782,31
7776,4
7776,25
59,12
59,31
3770,5
1376,25
1376,31
5495,25
3287,4
114287,14
305155,5
305155,36
6666,10
6666,14
4106,8
4106,12
4106,13
4106,15
4059,8
4059,31
8047,8
78253,2
78253,31
4366,14
1229,12
1229,16
1229,31
70385,5
70385,12
70385,15
70385,32
16583,5
16583,15
7434,13
7434,31
2152,13
2152,15
2152,16
1131,8
1131,9
1131,25
1131,31
20497,8
2777,10
2777,33
1644,5
1644,14
1644,31
9577,12
9577,31
5586,10
5586,13
5586,14
5586,15
3322,10
9159,5
9159,8
9159,31
1189,8
27155,5
27155,31
27155,32
27155,33
135,25
135,31
8901,8
8901,9
8901,31
8901,33
309469,31
75127,9
75127,31
